grant_source,grantee,grant_date,grant_token_address,grant_amount,grant_name,grant_round,grant_type,grant_category,grant_distribution,grant_blockchain,dune_namespaces,dashboard_link,information_link
Optimism Collective,ENS Wildcard Domains,3/1/2023,0x4200000000000000000000000000000000000042,45000,Season 3 - Cycle 10,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-ens-wildcard-domains/5044
Optimism Collective,Front running protection,3/1/2023,0x4200000000000000000000000000000000000042,30000,Season 3 - Cycle 10,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-front-running-protection-via-shielded-mempool-for-op-stack-using-threshold-encryption/5036
Optimism Collective,Karma delegate registry,3/1/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 10,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-karma-delegate-registry/4982
Optimism Collective,Metronomo,3/1/2023,0x4200000000000000000000000000000000000042,22500,Season 3 - Cycle 10,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-metronomo/5021
Optimism Collective,Rotki,3/1/2023,0x4200000000000000000000000000000000000042,40000,Season 3 - Cycle 10,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-rotki/5025
Optimism Collective,Crypto LDFM,3/1/2023,0x4200000000000000000000000000000000000042,10000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-crypto-lfdm/5030
Optimism Collective,KyberSwap,3/1/2023,0x4200000000000000000000000000000000000042,250000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,"kyber,kyberswap,kybernetworkcrystal",,https://gov.optimism.io/t/ready-gf-phase-1-proposal-kyberswap/4068
Optimism Collective,Mux,3/1/2023,0x4200000000000000000000000000000000000042,250000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,mux,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-mux-protocol/5037
Optimism Collective,Nested,3/1/2023,0x4200000000000000000000000000000000000042,250000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,"nested,nested_fi",,https://gov.optimism.io/t/ready-gf-phase-1-proposal-nested/4965
Optimism Collective,Parcel,3/1/2023,0x4200000000000000000000000000000000000042,150000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,parcel,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-parcel/5032
Optimism Collective,Premia,3/1/2023,0x4200000000000000000000000000000000000042,235000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,"premia,premia_blue,premia_v2",,https://gov.optimism.io/t/draft-gf-phase-1-proposal-premia/5034
Optimism Collective,Rubicon,3/1/2023,0x4200000000000000000000000000000000000042,200000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,rubicon,,https://gov.optimism.io/t/gf-phase-1-proposal-rubicon/5068
Optimism Collective,Sonne Finance,3/1/2023,0x4200000000000000000000000000000000000042,250000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,"sonne,sonne_finance",,https://gov.optimism.io/t/draft-2-gf-phase-1-proposal-sonne-finance/4779
Optimism Collective,Thales,3/1/2023,0x4200000000000000000000000000000000000042,250000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,thales,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-thales/4984
Optimism Collective,The Optimistic Series,3/1/2023,0x4200000000000000000000000000000000000042,30000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-the-optimistic-series/4911
Optimism Collective,Via Protocol,3/1/2023,0x4200000000000000000000000000000000000042,250000,Season 3 - Cycle 10,3,proactive,growth,vesting,optimism,via_protocol,,https://gov.optimism.io/t/gf-phase-1-proposal-via-protocol/4917
Optimism Collective,Airgap Wallet,4/5/2023,0x4200000000000000000000000000000000000042,18000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/ready-builders-cycle-11-integration-of-optimism-into-airgap-vault-airgap-wallet-and-airgap-coin-lib/5402
Optimism Collective,Chaintrap,4/5/2023,0x4200000000000000000000000000000000000042,10000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/final-chaintrap-builders-cycle-11/5526
Optimism Collective,CharmVerse,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/draft-gf-phase-1-charmverse/5546
Optimism Collective,DeNotify,4/5/2023,0x4200000000000000000000000000000000000042,25000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/denotify-builder-grant-cycle-11/5480
Optimism Collective,dm3 Protocol,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/dm3-protocol-messaging-as-a-public-good/5505
Optimism Collective,Footprint Analytics,4/5/2023,0x4200000000000000000000000000000000000042,30000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/footprint-analytics-optimism-builders-grant-cycle-11/5603
Optimism Collective,Herodotus,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/cycle-11-herodotus-storage-proofs/5630
Optimism Collective,Infinity Keys,4/5/2023,0x4200000000000000000000000000000000000042,25000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,infinity_keys,,https://gov.optimism.io/t/infinity-keys-build-grant-cycle-11/5635
Optimism Collective,Inverter,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/builders-cycle-11-inverter-network-conditional-streaming-protocol-on-optimism/5623
Optimism Collective,JiffyScan,4/5/2023,0x4200000000000000000000000000000000000042,46000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/jiffyscan-builder-grant-cycle-11/5562
Optimism Collective,Opti.domains,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-opti-domains-interoperable-domain-name-for-the-op-stack/5510
Optimism Collective,Synpress,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,builder,vesting,optimism,,,https://gov.optimism.io/t/synpress-builders-grant-cycle-11/5578
Optimism Collective,Another World,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,,,https://gov.optimism.io/t/another-world-growth-experiments-cycle-11/5538
Optimism Collective,Bored Town,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,bored_town,,https://gov.optimism.io/t/growth-experiment-bored-town-nft-art-community/5612
Optimism Collective,dForce,4/5/2023,0x4200000000000000000000000000000000000042,200000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,dforce,,https://gov.optimism.io/t/draft-gf-cycle-11-proposall-dforce-one-stop-shop-for-defi-solutions-on-optimism/5482
Optimism Collective,Fairmint,4/5/2023,0x4200000000000000000000000000000000000042,250000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,fairmint,,https://gov.optimism.io/t/ready-fairmint-growth-experiments-cycle-11/5508
Optimism Collective,Geo Web,4/5/2023,0x4200000000000000000000000000000000000042,2000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,"geoweb,geo_web",,https://gov.optimism.io/t/geo-web-growth-experiments-cycle-11/5594
Optimism Collective,Giveth,4/5/2023,0x4200000000000000000000000000000000000042,40000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,giveth,,https://gov.optimism.io/t/giveth-growth-experiment/5637
Optimism Collective,Metalswap,4/5/2023,0x4200000000000000000000000000000000000042,30000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,metalswap,,https://gov.optimism.io/t/metalswap-growth-experiments-grant-cycle-11/5613
Optimism Collective,Galxe (Oat),4/5/2023,0x4200000000000000000000000000000000000042,200000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,project_galaxy,,https://gov.optimism.io/t/growth-experiments-grant-optimism-oat-subsidization-on-galxe-cycle-11/5535
Optimism Collective,Optiland Quests,4/5/2023,0x4200000000000000000000000000000000000042,20000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,,,https://gov.optimism.io/t/optiland-quests/5425
Optimism Collective,Paytrie,4/5/2023,0x4200000000000000000000000000000000000042,50000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-paytrie-stablecoin-on-off-ramp-in-canada/5380
Optimism Collective,Rabbit Hole,4/5/2023,0x4200000000000000000000000000000000000042,248500,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,rabbithole,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-rabbithole-quests-on-optimism/5377
Optimism Collective,ShapeShift,4/5/2023,0x4200000000000000000000000000000000000042,200000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,shapeshift,,https://gov.optimism.io/t/gf-phase-2-growth-proposal-shapeshift-dao/5568
Optimism Collective,Threshold,4/5/2023,0x4200000000000000000000000000000000000042,200000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,threshold,,https://gov.optimism.io/t/draft-gf-phase-1-growth-experiments-grant-btc-holders-bridge-to-ethereum-in-a-trust-minimized-way/5638
Optimism Collective,Vesper,4/5/2023,0x4200000000000000000000000000000000000042,75000,Season 3 - Cycle 11,3,proactive,growth,vesting,optimism,"vesper,vesper_finance",,https://gov.optimism.io/t/ready-vesper-finance/5389
Optimism Collective,DeSciWorld: Bringing DeSci to Optimism,7/12/2023,0x4200000000000000000000000000000000000042,20000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=35e1cf72-3a28-48b0-9df2-0e9c8c167c28
Optimism Collective,RedStone Oracles on Optimism,7/12/2023,0x4200000000000000000000000000000000000042,40000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=68dc0853-0009-4348-8df8-e9d4d3e393e8
Optimism Collective,Unruggable Names,7/12/2023,0x4200000000000000000000000000000000000042,50000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=96c0464c-ca98-4608-8e11-d8881f8b24e8
Optimism Collective,Open Source Observer: Impact Measurement for RPGF,7/12/2023,0x4200000000000000000000000000000000000042,50000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=545ad6f5-a605-4d15-b7ee-c4fb7115a457
Optimism Collective,Karma Grantee Accountability Platform,7/12/2023,0x4200000000000000000000000000000000000042,30000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=87b242c9-0190-4624-ae9e-09bbce4ee032
Optimism Collective,Pendle,7/12/2023,0x4200000000000000000000000000000000000042,112000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,pendle,,https://app.charmverse.io/op-grants/proposals?id=9ea8a89a-9892-47fb-85a6-19344ff9fd6a
Optimism Collective,Extra Finance - Growth,7/12/2023,0x4200000000000000000000000000000000000042,104000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,extra_finance,,https://app.charmverse.io/op-grants/proposals?id=7d410c5a-9eff-45fb-ad66-38097ff47695
Optimism Collective,deBridge,7/12/2023,0x4200000000000000000000000000000000000042,100000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,debridge,,https://app.charmverse.io/op-grants/proposals?id=43a2729f-877f-4fed-a392-36b5bd30233c
Optimism Collective,Layerswap: Onboarding to Optimism from everywhere,7/12/2023,0x4200000000000000000000000000000000000042,145000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,layerswap,,https://app.charmverse.io/op-grants/proposals?id=82cbcf7d-397c-472a-b576-f09089311919
Optimism Collective,OP Podcast NFTs,7/12/2023,0x4200000000000000000000000000000000000042,500,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,,,https://app.charmverse.io/op-grants/proposals?id=94da44b5-73c0-4835-badc-b7cf3451f3fe
Optimism Collective,Velodrome Finance,7/12/2023,0x4200000000000000000000000000000000000042,150000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,"velodrome,velodrome_v2",,https://app.charmverse.io/op-grants/proposals?id=41a63476-0515-4b94-b1fc-c57b3145fcd3
Optimism Collective,Metronome - Growth Experiments Grant,7/12/2023,0x4200000000000000000000000000000000000042,149000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,metronome,,https://app.charmverse.io/op-grants/proposals?id=0a036d87-7394-4279-8fc1-8815f966861a
Optimism Collective,Tide protocol Growth Campaigns,7/12/2023,0x4200000000000000000000000000000000000042,40000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,tide_protocol,,https://app.charmverse.io/op-grants/proposals?id=d438c900-8247-45aa-9193-f398c22cf1fb
Optimism Collective,OmniBTC,7/12/2023,0x4200000000000000000000000000000000000042,90000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,omnibtc,,https://app.charmverse.io/op-grants/proposals?id=0914d238-81b8-42c1-9cbb-41cfe4b795b7
Optimism Collective,Aura Finance,7/12/2023,0x4200000000000000000000000000000000000042,150000,Season 4 - Cycle 13,4,proactive,growth,claim,optimism,"aura,aura_finance",,https://app.charmverse.io/op-grants/proposals?id=0d288198-b4f6-4b1d-844e-01779ccc5d2f
Optimism Collective,RFG-1: WakeUp Labs,7/12/2023,0x4200000000000000000000000000000000000042,30000,Season 4 - Cycle 13,4,request,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=c43e489d-4c60-4e40-b9b2-e69f1a962e24
Optimism Collective,Pyth Network,7/12/2023,0x4200000000000000000000000000000000000042,40000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,pyth,,https://app.charmverse.io/op-grants/proposals?id=2aa53df9-afe5-4977-a630-53b719caa0fc
Optimism Collective,DAOstar: DAO Onboarding & Attestation List,7/12/2023,0x4200000000000000000000000000000000000042,37500,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=fa615667-86b8-4ce1-a406-6ee2ff7c6d10
Optimism Collective,Bring Aragon and Augmented Bonding Curves to Optimism,7/12/2023,0x4200000000000000000000000000000000000042,40000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=628c674f-26c4-4bd0-b667-be7d666b3886
Optimism Collective,Atlantis World,7/12/2023,0x4200000000000000000000000000000000000042,50000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=c75c2bba-71d0-4287-9481-e81204148f40
Optimism Collective,"DRPC.ORG - a more affordable, cost-efficient, and scalable RPC solution for Optimism",7/12/2023,0x4200000000000000000000000000000000000042,25000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=dd72e00c-4ab4-4c7d-8296-8a790a071202
Optimism Collective,EAS: Supercharged Attestation Explorer,7/12/2023,0x4200000000000000000000000000000000000042,50000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,eas,,https://app.charmverse.io/op-grants/proposals?id=a02dac5b-677c-4f53-abf5-4e2ebeeecac2
Optimism Collective,evm-runners,7/12/2023,0x4200000000000000000000000000000000000042,25000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=4f197e3e-8fae-401a-ab04-b54ff70cfed8
Optimism Collective,Hildr: Optimism-java stack,7/12/2023,0x4200000000000000000000000000000000000042,25000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=e5613e76-a26f-41e4-9f0d-4e2dbfccf5b8
Optimism Collective,simple-op-stack-rollup,7/12/2023,0x4200000000000000000000000000000000000042,45000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=a6e6bfb8-75bd-41bd-acb1-618c3c62e667
Optimism Collective,Cannon,7/12/2023,0x4200000000000000000000000000000000000042,50000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=dc826682-9388-425b-9cf6-b18dcba9add8
Optimism Collective,Concrete,7/12/2023,0x4200000000000000000000000000000000000042,35000,Season 4 - Cycle 13,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=d17cdba7-adcc-48d5-bad2-c84b8cb91409
Optimism Collective,Launchcaster OP Ecosystem Explorer,8/16/2023,0x4200000000000000000000000000000000000042,25000,Season 4 - Cycle 14,4,proactive,builder,vesting,optimism,launchcaster,,https://app.charmverse.io/op-grants/page-048525168377153705
Optimism Collective,Liquid Resilience,8/16/2023,0x4200000000000000000000000000000000000042,20000,Season 4 - Cycle 14,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/page-32348106058763193
Optimism Collective,NFTScan (Cycle14),8/16/2023,0x4200000000000000000000000000000000000042,35000,Season 4 - Cycle 14,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/proposals?id=bcaedc5b-fbc5-46af-a9e4-d292bbf1cde2
Optimism Collective,Meta Game: Onboard & prepare builders that will help to create new socioeconomic systems.,8/16/2023,0x4200000000000000000000000000000000000042,38800,Season 4 - Cycle 14,4,proactive,builder,vesting,optimism,,,https://app.charmverse.io/op-grants/page-27013511701775395
Optimism Collective,Let's Get HAI: a multi-collateral fork of RAI,8/16/2023,0x4200000000000000000000000000000000000042,100000,Season 4 - Cycle 14,4,proactive,growth,claim,optimism,"hai,hai_finance",,https://app.charmverse.io/op-grants/page-5989100035328812
Optimism Collective,Liquity Protocol,8/16/2023,0x4200000000000000000000000000000000000042,150000,Season 4 - Cycle 14,4,proactive,growth,claim,optimism,liquity,,https://app.charmverse.io/op-grants/page-4220122436183489
Optimism Collective,Qubit Wallet - Cycle 14,8/16/2023,0x4200000000000000000000000000000000000042,50000,Season 4 - Cycle 14,4,proactive,growth,claim,optimism,,,https://app.charmverse.io/op-grants/page-11674564580610602
Optimism Collective,Clearpool,8/16/2023,0x4200000000000000000000000000000000000042,150000,Season 4 - Cycle 14,4,proactive,growth,claim,optimism,clearpool,,https://app.charmverse.io/op-grants/page-07234089012500222
Optimism Collective,Clique -- Accelerating the Growth for OP AttestationStation,8/16/2023,0x4200000000000000000000000000000000000042,100000,Season 4 - Cycle 14,4,proactive,growth,claim,optimism,clique,,https://app.charmverse.io/op-grants/page-04871591080646143
